"NUTS_ID","date","var","values"
"LT011",2020-02-24,"confirmed",0
"LT011",2020-02-25,"confirmed",0
"LT011",2020-02-26,"confirmed",0
"LT011",2020-02-27,"confirmed",0
"LT011",2020-02-28,"confirmed",0
"LT011",2020-02-29,"confirmed",0
"LT011",2020-03-01,"confirmed",0
"LT011",2020-03-02,"confirmed",0
"LT011",2020-03-03,"confirmed",0
"LT011",2020-03-04,"confirmed",0
"LT011",2020-03-05,"confirmed",0
"LT011",2020-03-06,"confirmed",0
"LT011",2020-03-07,"confirmed",0
"LT011",2020-03-08,"confirmed",0
"LT011",2020-03-09,"confirmed",0
"LT011",2020-03-10,"confirmed",0
"LT011",2020-03-11,"confirmed",0
"LT011",2020-03-12,"confirmed",0
"LT011",2020-03-13,"confirmed",1
"LT011",2020-03-14,"confirmed",1
"LT011",2020-03-15,"confirmed",4
"LT011",2020-03-16,"confirmed",8
"LT011",2020-03-17,"confirmed",13
"LT011",2020-03-18,"confirmed",16
"LT011",2020-03-19,"confirmed",24
"LT011",2020-03-20,"confirmed",35
"LT011",2020-03-21,"confirmed",49
"LT011",2020-03-22,"confirmed",77
"LT011",2020-03-23,"confirmed",99
"LT011",2020-03-24,"confirmed",110
"LT011",2020-03-25,"confirmed",163
"LT011",2020-03-26,"confirmed",216
"LT011",2020-03-27,"confirmed",252
"LT011",2020-03-28,"confirmed",302
"LT011",2020-03-29,"confirmed",349
"LT011",2020-03-30,"confirmed",398
"LT011",2020-03-31,"confirmed",446
"LT011",2020-04-01,"confirmed",514
"LT011",2020-04-02,"confirmed",561
"LT011",2020-04-03,"confirmed",637
"LT011",2020-04-04,"confirmed",676
"LT011",2020-04-05,"confirmed",708
"LT011",2020-04-06,"confirmed",745
"LT011",2020-04-07,"confirmed",777
"LT011",2020-04-08,"confirmed",819
"LT011",2020-04-09,"confirmed",864
"LT011",2020-04-10,"confirmed",891
"LT011",2020-04-11,"confirmed",891
"LT021",2020-02-24,"confirmed",0
"LT021",2020-02-25,"confirmed",0
"LT021",2020-02-26,"confirmed",0
"LT021",2020-02-27,"confirmed",0
"LT021",2020-02-28,"confirmed",0
"LT021",2020-02-29,"confirmed",0
"LT021",2020-03-01,"confirmed",0
"LT021",2020-03-02,"confirmed",0
"LT021",2020-03-03,"confirmed",0
"LT021",2020-03-04,"confirmed",0
"LT021",2020-03-05,"confirmed",0
"LT021",2020-03-06,"confirmed",0
"LT021",2020-03-07,"confirmed",0
"LT021",2020-03-08,"confirmed",0
"LT021",2020-03-09,"confirmed",0
"LT021",2020-03-10,"confirmed",0
"LT021",2020-03-11,"confirmed",0
"LT021",2020-03-12,"confirmed",0
"LT021",2020-03-13,"confirmed",0
"LT021",2020-03-14,"confirmed",0
"LT021",2020-03-15,"confirmed",0
"LT021",2020-03-16,"confirmed",0
"LT021",2020-03-17,"confirmed",0
"LT021",2020-03-18,"confirmed",0
"LT021",2020-03-19,"confirmed",0
"LT021",2020-03-20,"confirmed",0
"LT021",2020-03-21,"confirmed",0
"LT021",2020-03-22,"confirmed",0
"LT021",2020-03-23,"confirmed",1
"LT021",2020-03-24,"confirmed",1
"LT021",2020-03-25,"confirmed",5
"LT021",2020-03-26,"confirmed",6
"LT021",2020-03-27,"confirmed",6
"LT021",2020-03-28,"confirmed",6
"LT021",2020-03-29,"confirmed",6
"LT021",2020-03-30,"confirmed",6
"LT021",2020-03-31,"confirmed",6
"LT021",2020-04-01,"confirmed",6
"LT021",2020-04-02,"confirmed",6
"LT021",2020-04-03,"confirmed",6
"LT021",2020-04-04,"confirmed",6
"LT021",2020-04-05,"confirmed",6
"LT021",2020-04-06,"confirmed",6
"LT021",2020-04-07,"confirmed",6
"LT021",2020-04-08,"confirmed",6
"LT021",2020-04-09,"confirmed",6
"LT021",2020-04-10,"confirmed",6
"LT021",2020-04-11,"confirmed",6
"LT022",2020-02-24,"confirmed",0
"LT022",2020-02-25,"confirmed",0
"LT022",2020-02-26,"confirmed",0
"LT022",2020-02-27,"confirmed",0
"LT022",2020-02-28,"confirmed",0
"LT022",2020-02-29,"confirmed",0
"LT022",2020-03-01,"confirmed",0
"LT022",2020-03-02,"confirmed",0
"LT022",2020-03-03,"confirmed",0
"LT022",2020-03-04,"confirmed",0
"LT022",2020-03-05,"confirmed",0
"LT022",2020-03-06,"confirmed",0
"LT022",2020-03-07,"confirmed",0
"LT022",2020-03-08,"confirmed",0
"LT022",2020-03-09,"confirmed",0
"LT022",2020-03-10,"confirmed",2
"LT022",2020-03-11,"confirmed",2
"LT022",2020-03-12,"confirmed",2
"LT022",2020-03-13,"confirmed",3
"LT022",2020-03-14,"confirmed",3
"LT022",2020-03-15,"confirmed",3
"LT022",2020-03-16,"confirmed",3
"LT022",2020-03-17,"confirmed",4
"LT022",2020-03-18,"confirmed",6
"LT022",2020-03-19,"confirmed",8
"LT022",2020-03-20,"confirmed",12
"LT022",2020-03-21,"confirmed",20
"LT022",2020-03-22,"confirmed",28
"LT022",2020-03-23,"confirmed",31
"LT022",2020-03-24,"confirmed",41
"LT022",2020-03-25,"confirmed",42
"LT022",2020-03-26,"confirmed",43
"LT022",2020-03-27,"confirmed",43
"LT022",2020-03-28,"confirmed",44
"LT022",2020-03-29,"confirmed",44
"LT022",2020-03-30,"confirmed",44
"LT022",2020-03-31,"confirmed",44
"LT022",2020-04-01,"confirmed",44
"LT022",2020-04-02,"confirmed",44
"LT022",2020-04-03,"confirmed",44
"LT022",2020-04-04,"confirmed",44
"LT022",2020-04-05,"confirmed",44
"LT022",2020-04-06,"confirmed",44
"LT022",2020-04-07,"confirmed",44
"LT022",2020-04-08,"confirmed",44
"LT022",2020-04-09,"confirmed",44
"LT022",2020-04-10,"confirmed",44
"LT022",2020-04-11,"confirmed",44
"LT023",2020-02-24,"confirmed",0
"LT023",2020-02-25,"confirmed",0
"LT023",2020-02-26,"confirmed",0
"LT023",2020-02-27,"confirmed",0
"LT023",2020-02-28,"confirmed",0
"LT023",2020-02-29,"confirmed",0
"LT023",2020-03-01,"confirmed",0
"LT023",2020-03-02,"confirmed",0
"LT023",2020-03-03,"confirmed",0
"LT023",2020-03-04,"confirmed",0
"LT023",2020-03-05,"confirmed",0
"LT023",2020-03-06,"confirmed",0
"LT023",2020-03-07,"confirmed",0
"LT023",2020-03-08,"confirmed",0
"LT023",2020-03-09,"confirmed",0
"LT023",2020-03-10,"confirmed",0
"LT023",2020-03-11,"confirmed",0
"LT023",2020-03-12,"confirmed",0
"LT023",2020-03-13,"confirmed",1
"LT023",2020-03-14,"confirmed",2
"LT023",2020-03-15,"confirmed",2
"LT023",2020-03-16,"confirmed",2
"LT023",2020-03-17,"confirmed",4
"LT023",2020-03-18,"confirmed",6
"LT023",2020-03-19,"confirmed",10
"LT023",2020-03-20,"confirmed",14
"LT023",2020-03-21,"confirmed",21
"LT023",2020-03-22,"confirmed",24
"LT023",2020-03-23,"confirmed",30
"LT023",2020-03-24,"confirmed",34
"LT023",2020-03-25,"confirmed",41
"LT023",2020-03-26,"confirmed",56
"LT023",2020-03-27,"confirmed",57
"LT023",2020-03-28,"confirmed",57
"LT023",2020-03-29,"confirmed",57
"LT023",2020-03-30,"confirmed",57
"LT023",2020-03-31,"confirmed",57
"LT023",2020-04-01,"confirmed",57
"LT023",2020-04-02,"confirmed",57
"LT023",2020-04-03,"confirmed",57
"LT023",2020-04-04,"confirmed",57
"LT023",2020-04-05,"confirmed",57
"LT023",2020-04-06,"confirmed",57
"LT023",2020-04-07,"confirmed",57
"LT023",2020-04-08,"confirmed",57
"LT023",2020-04-09,"confirmed",57
"LT023",2020-04-10,"confirmed",57
"LT023",2020-04-11,"confirmed",57
"LT024",2020-02-24,"confirmed",0
"LT024",2020-02-25,"confirmed",0
"LT024",2020-02-26,"confirmed",0
"LT024",2020-02-27,"confirmed",0
"LT024",2020-02-28,"confirmed",0
"LT024",2020-02-29,"confirmed",0
"LT024",2020-03-01,"confirmed",0
"LT024",2020-03-02,"confirmed",0
"LT024",2020-03-03,"confirmed",0
"LT024",2020-03-04,"confirmed",0
"LT024",2020-03-05,"confirmed",0
"LT024",2020-03-06,"confirmed",0
"LT024",2020-03-07,"confirmed",0
"LT024",2020-03-08,"confirmed",0
"LT024",2020-03-09,"confirmed",0
"LT024",2020-03-10,"confirmed",0
"LT024",2020-03-11,"confirmed",0
"LT024",2020-03-12,"confirmed",0
"LT024",2020-03-13,"confirmed",0
"LT024",2020-03-14,"confirmed",0
"LT024",2020-03-15,"confirmed",0
"LT024",2020-03-16,"confirmed",0
"LT024",2020-03-17,"confirmed",0
"LT024",2020-03-18,"confirmed",0
"LT024",2020-03-19,"confirmed",0
"LT024",2020-03-20,"confirmed",0
"LT024",2020-03-21,"confirmed",0
"LT024",2020-03-22,"confirmed",1
"LT024",2020-03-23,"confirmed",1
"LT024",2020-03-24,"confirmed",1
"LT024",2020-03-25,"confirmed",1
"LT024",2020-03-26,"confirmed",1
"LT024",2020-03-27,"confirmed",1
"LT024",2020-03-28,"confirmed",1
"LT024",2020-03-29,"confirmed",1
"LT024",2020-03-30,"confirmed",1
"LT024",2020-03-31,"confirmed",1
"LT024",2020-04-01,"confirmed",1
"LT024",2020-04-02,"confirmed",1
"LT024",2020-04-03,"confirmed",1
"LT024",2020-04-04,"confirmed",1
"LT024",2020-04-05,"confirmed",1
"LT024",2020-04-06,"confirmed",1
"LT024",2020-04-07,"confirmed",1
"LT024",2020-04-08,"confirmed",1
"LT024",2020-04-09,"confirmed",1
"LT024",2020-04-10,"confirmed",1
"LT024",2020-04-11,"confirmed",1
"LT025",2020-02-24,"confirmed",0
"LT025",2020-02-25,"confirmed",0
"LT025",2020-02-26,"confirmed",0
"LT025",2020-02-27,"confirmed",0
"LT025",2020-02-28,"confirmed",0
"LT025",2020-02-29,"confirmed",0
"LT025",2020-03-01,"confirmed",0
"LT025",2020-03-02,"confirmed",0
"LT025",2020-03-03,"confirmed",0
"LT025",2020-03-04,"confirmed",0
"LT025",2020-03-05,"confirmed",0
"LT025",2020-03-06,"confirmed",0
"LT025",2020-03-07,"confirmed",0
"LT025",2020-03-08,"confirmed",0
"LT025",2020-03-09,"confirmed",0
"LT025",2020-03-10,"confirmed",0
"LT025",2020-03-11,"confirmed",0
"LT025",2020-03-12,"confirmed",0
"LT025",2020-03-13,"confirmed",0
"LT025",2020-03-14,"confirmed",0
"LT025",2020-03-15,"confirmed",1
"LT025",2020-03-16,"confirmed",2
"LT025",2020-03-17,"confirmed",2
"LT025",2020-03-18,"confirmed",2
"LT025",2020-03-19,"confirmed",2
"LT025",2020-03-20,"confirmed",2
"LT025",2020-03-21,"confirmed",2
"LT025",2020-03-22,"confirmed",3
"LT025",2020-03-23,"confirmed",5
"LT025",2020-03-24,"confirmed",5
"LT025",2020-03-25,"confirmed",5
"LT025",2020-03-26,"confirmed",5
"LT025",2020-03-27,"confirmed",5
"LT025",2020-03-28,"confirmed",6
"LT025",2020-03-29,"confirmed",6
"LT025",2020-03-30,"confirmed",6
"LT025",2020-03-31,"confirmed",6
"LT025",2020-04-01,"confirmed",6
"LT025",2020-04-02,"confirmed",6
"LT025",2020-04-03,"confirmed",6
"LT025",2020-04-04,"confirmed",6
"LT025",2020-04-05,"confirmed",6
"LT025",2020-04-06,"confirmed",6
"LT025",2020-04-07,"confirmed",6
"LT025",2020-04-08,"confirmed",6
"LT025",2020-04-09,"confirmed",6
"LT025",2020-04-10,"confirmed",6
"LT025",2020-04-11,"confirmed",6
"LT026",2020-02-24,"confirmed",0
"LT026",2020-02-25,"confirmed",0
"LT026",2020-02-26,"confirmed",0
"LT026",2020-02-27,"confirmed",0
"LT026",2020-02-28,"confirmed",1
"LT026",2020-02-29,"confirmed",1
"LT026",2020-03-01,"confirmed",1
"LT026",2020-03-02,"confirmed",1
"LT026",2020-03-03,"confirmed",1
"LT026",2020-03-04,"confirmed",1
"LT026",2020-03-05,"confirmed",1
"LT026",2020-03-06,"confirmed",1
"LT026",2020-03-07,"confirmed",1
"LT026",2020-03-08,"confirmed",1
"LT026",2020-03-09,"confirmed",1
"LT026",2020-03-10,"confirmed",1
"LT026",2020-03-11,"confirmed",1
"LT026",2020-03-12,"confirmed",1
"LT026",2020-03-13,"confirmed",1
"LT026",2020-03-14,"confirmed",1
"LT026",2020-03-15,"confirmed",1
"LT026",2020-03-16,"confirmed",1
"LT026",2020-03-17,"confirmed",1
"LT026",2020-03-18,"confirmed",2
"LT026",2020-03-19,"confirmed",2
"LT026",2020-03-20,"confirmed",2
"LT026",2020-03-21,"confirmed",3
"LT026",2020-03-22,"confirmed",4
"LT026",2020-03-23,"confirmed",6
"LT026",2020-03-24,"confirmed",11
"LT026",2020-03-25,"confirmed",11
"LT026",2020-03-26,"confirmed",11
"LT026",2020-03-27,"confirmed",11
"LT026",2020-03-28,"confirmed",11
"LT026",2020-03-29,"confirmed",11
"LT026",2020-03-30,"confirmed",11
"LT026",2020-03-31,"confirmed",11
"LT026",2020-04-01,"confirmed",11
"LT026",2020-04-02,"confirmed",11
"LT026",2020-04-03,"confirmed",11
"LT026",2020-04-04,"confirmed",11
"LT026",2020-04-05,"confirmed",11
"LT026",2020-04-06,"confirmed",11
"LT026",2020-04-07,"confirmed",11
"LT026",2020-04-08,"confirmed",11
"LT026",2020-04-09,"confirmed",11
"LT026",2020-04-10,"confirmed",11
"LT026",2020-04-11,"confirmed",11
"LT027",2020-02-24,"confirmed",0
"LT027",2020-02-25,"confirmed",0
"LT027",2020-02-26,"confirmed",0
"LT027",2020-02-27,"confirmed",0
"LT027",2020-02-28,"confirmed",0
"LT027",2020-02-29,"confirmed",0
"LT027",2020-03-01,"confirmed",0
"LT027",2020-03-02,"confirmed",0
"LT027",2020-03-03,"confirmed",0
"LT027",2020-03-04,"confirmed",0
"LT027",2020-03-05,"confirmed",0
"LT027",2020-03-06,"confirmed",0
"LT027",2020-03-07,"confirmed",0
"LT027",2020-03-08,"confirmed",0
"LT027",2020-03-09,"confirmed",0
"LT027",2020-03-10,"confirmed",0
"LT027",2020-03-11,"confirmed",0
"LT027",2020-03-12,"confirmed",0
"LT027",2020-03-13,"confirmed",0
"LT027",2020-03-14,"confirmed",0
"LT027",2020-03-15,"confirmed",0
"LT027",2020-03-16,"confirmed",0
"LT027",2020-03-17,"confirmed",0
"LT027",2020-03-18,"confirmed",0
"LT027",2020-03-19,"confirmed",0
"LT027",2020-03-20,"confirmed",0
"LT027",2020-03-21,"confirmed",0
"LT027",2020-03-22,"confirmed",2
"LT027",2020-03-23,"confirmed",2
"LT027",2020-03-24,"confirmed",2
"LT027",2020-03-25,"confirmed",2
"LT027",2020-03-26,"confirmed",3
"LT027",2020-03-27,"confirmed",3
"LT027",2020-03-28,"confirmed",3
"LT027",2020-03-29,"confirmed",3
"LT027",2020-03-30,"confirmed",3
"LT027",2020-03-31,"confirmed",3
"LT027",2020-04-01,"confirmed",3
"LT027",2020-04-02,"confirmed",3
"LT027",2020-04-03,"confirmed",3
"LT027",2020-04-04,"confirmed",3
"LT027",2020-04-05,"confirmed",3
"LT027",2020-04-06,"confirmed",3
"LT027",2020-04-07,"confirmed",3
"LT027",2020-04-08,"confirmed",3
"LT027",2020-04-09,"confirmed",3
"LT027",2020-04-10,"confirmed",3
"LT027",2020-04-11,"confirmed",3
"LT028",2020-02-24,"confirmed",0
"LT028",2020-02-25,"confirmed",0
"LT028",2020-02-26,"confirmed",0
"LT028",2020-02-27,"confirmed",0
"LT028",2020-02-28,"confirmed",0
"LT028",2020-02-29,"confirmed",0
"LT028",2020-03-01,"confirmed",0
"LT028",2020-03-02,"confirmed",0
"LT028",2020-03-03,"confirmed",0
"LT028",2020-03-04,"confirmed",0
"LT028",2020-03-05,"confirmed",0
"LT028",2020-03-06,"confirmed",0
"LT028",2020-03-07,"confirmed",0
"LT028",2020-03-08,"confirmed",0
"LT028",2020-03-09,"confirmed",0
"LT028",2020-03-10,"confirmed",0
"LT028",2020-03-11,"confirmed",0
"LT028",2020-03-12,"confirmed",0
"LT028",2020-03-13,"confirmed",0
"LT028",2020-03-14,"confirmed",0
"LT028",2020-03-15,"confirmed",1
"LT028",2020-03-16,"confirmed",2
"LT028",2020-03-17,"confirmed",2
"LT028",2020-03-18,"confirmed",2
"LT028",2020-03-19,"confirmed",2
"LT028",2020-03-20,"confirmed",2
"LT028",2020-03-21,"confirmed",2
"LT028",2020-03-22,"confirmed",2
"LT028",2020-03-23,"confirmed",2
"LT028",2020-03-24,"confirmed",2
"LT028",2020-03-25,"confirmed",2
"LT028",2020-03-26,"confirmed",2
"LT028",2020-03-27,"confirmed",2
"LT028",2020-03-28,"confirmed",5
"LT028",2020-03-29,"confirmed",5
"LT028",2020-03-30,"confirmed",5
"LT028",2020-03-31,"confirmed",5
"LT028",2020-04-01,"confirmed",5
"LT028",2020-04-02,"confirmed",5
"LT028",2020-04-03,"confirmed",5
"LT028",2020-04-04,"confirmed",5
"LT028",2020-04-05,"confirmed",5
"LT028",2020-04-06,"confirmed",5
"LT028",2020-04-07,"confirmed",5
"LT028",2020-04-08,"confirmed",5
"LT028",2020-04-09,"confirmed",5
"LT028",2020-04-10,"confirmed",5
"LT028",2020-04-11,"confirmed",5
"LT029",2020-02-24,"confirmed",0
"LT029",2020-02-25,"confirmed",0
"LT029",2020-02-26,"confirmed",0
"LT029",2020-02-27,"confirmed",0
"LT029",2020-02-28,"confirmed",0
"LT029",2020-02-29,"confirmed",0
"LT029",2020-03-01,"confirmed",0
"LT029",2020-03-02,"confirmed",0
"LT029",2020-03-03,"confirmed",0
"LT029",2020-03-04,"confirmed",0
"LT029",2020-03-05,"confirmed",0
"LT029",2020-03-06,"confirmed",0
"LT029",2020-03-07,"confirmed",0
"LT029",2020-03-08,"confirmed",0
"LT029",2020-03-09,"confirmed",0
"LT029",2020-03-10,"confirmed",0
"LT029",2020-03-11,"confirmed",0
"LT029",2020-03-12,"confirmed",0
"LT029",2020-03-13,"confirmed",0
"LT029",2020-03-14,"confirmed",0
"LT029",2020-03-15,"confirmed",0
"LT029",2020-03-16,"confirmed",0
"LT029",2020-03-17,"confirmed",0
"LT029",2020-03-18,"confirmed",0
"LT029",2020-03-19,"confirmed",0
"LT029",2020-03-20,"confirmed",2
"LT029",2020-03-21,"confirmed",2
"LT029",2020-03-22,"confirmed",2
"LT029",2020-03-23,"confirmed",2
"LT029",2020-03-24,"confirmed",2
"LT029",2020-03-25,"confirmed",2
"LT029",2020-03-26,"confirmed",2
"LT029",2020-03-27,"confirmed",2
"LT029",2020-03-28,"confirmed",2
"LT029",2020-03-29,"confirmed",2
"LT029",2020-03-30,"confirmed",2
"LT029",2020-03-31,"confirmed",2
"LT029",2020-04-01,"confirmed",2
"LT029",2020-04-02,"confirmed",2
"LT029",2020-04-03,"confirmed",2
"LT029",2020-04-04,"confirmed",2
"LT029",2020-04-05,"confirmed",2
"LT029",2020-04-06,"confirmed",2
"LT029",2020-04-07,"confirmed",2
"LT029",2020-04-08,"confirmed",2
"LT029",2020-04-09,"confirmed",2
"LT029",2020-04-10,"confirmed",2
"LT029",2020-04-11,"confirmed",2
"LT011",2020-02-24,"deaths",0
"LT011",2020-02-25,"deaths",0
"LT011",2020-02-26,"deaths",0
"LT011",2020-02-27,"deaths",0
"LT011",2020-02-28,"deaths",0
"LT011",2020-02-29,"deaths",0
"LT011",2020-03-01,"deaths",0
"LT011",2020-03-02,"deaths",0
"LT011",2020-03-03,"deaths",0
"LT011",2020-03-04,"deaths",0
"LT011",2020-03-05,"deaths",0
"LT011",2020-03-06,"deaths",0
"LT011",2020-03-07,"deaths",0
"LT011",2020-03-08,"deaths",0
"LT011",2020-03-09,"deaths",0
"LT011",2020-03-10,"deaths",0
"LT011",2020-03-11,"deaths",0
"LT011",2020-03-12,"deaths",0
"LT011",2020-03-13,"deaths",0
"LT011",2020-03-14,"deaths",0
"LT011",2020-03-15,"deaths",0
"LT011",2020-03-16,"deaths",0
"LT011",2020-03-17,"deaths",0
"LT011",2020-03-18,"deaths",0
"LT011",2020-03-19,"deaths",0
"LT011",2020-03-20,"deaths",1
"LT011",2020-03-21,"deaths",1
"LT011",2020-03-22,"deaths",1
"LT011",2020-03-23,"deaths",1
"LT011",2020-03-24,"deaths",2
"LT011",2020-03-25,"deaths",3
"LT011",2020-03-26,"deaths",3
"LT011",2020-03-27,"deaths",3
"LT011",2020-03-28,"deaths",4
"LT011",2020-03-29,"deaths",4
"LT011",2020-03-30,"deaths",4
"LT011",2020-03-31,"deaths",5
"LT011",2020-04-01,"deaths",6
"LT011",2020-04-02,"deaths",6
"LT011",2020-04-03,"deaths",7
"LT011",2020-04-04,"deaths",8
"LT011",2020-04-05,"deaths",10
"LT011",2020-04-06,"deaths",10
"LT011",2020-04-07,"deaths",10
"LT011",2020-04-08,"deaths",10
"LT011",2020-04-09,"deaths",11
"LT011",2020-04-10,"deaths",17
"LT011",2020-04-11,"deaths",17
"LT021",2020-02-24,"deaths",0
"LT021",2020-02-25,"deaths",0
"LT021",2020-02-26,"deaths",0
"LT021",2020-02-27,"deaths",0
"LT021",2020-02-28,"deaths",0
"LT021",2020-02-29,"deaths",0
"LT021",2020-03-01,"deaths",0
"LT021",2020-03-02,"deaths",0
"LT021",2020-03-03,"deaths",0
"LT021",2020-03-04,"deaths",0
"LT021",2020-03-05,"deaths",0
"LT021",2020-03-06,"deaths",0
"LT021",2020-03-07,"deaths",0
"LT021",2020-03-08,"deaths",0
"LT021",2020-03-09,"deaths",0
"LT021",2020-03-10,"deaths",0
"LT021",2020-03-11,"deaths",0
"LT021",2020-03-12,"deaths",0
"LT021",2020-03-13,"deaths",0
"LT021",2020-03-14,"deaths",0
"LT021",2020-03-15,"deaths",0
"LT021",2020-03-16,"deaths",0
"LT021",2020-03-17,"deaths",0
"LT021",2020-03-18,"deaths",0
"LT021",2020-03-19,"deaths",0
"LT021",2020-03-20,"deaths",0
"LT021",2020-03-21,"deaths",0
"LT021",2020-03-22,"deaths",0
"LT021",2020-03-23,"deaths",0
"LT021",2020-03-24,"deaths",0
"LT021",2020-03-25,"deaths",0
"LT021",2020-03-26,"deaths",0
"LT021",2020-03-27,"deaths",0
"LT021",2020-03-28,"deaths",0
"LT021",2020-03-29,"deaths",0
"LT021",2020-03-30,"deaths",0
"LT021",2020-03-31,"deaths",0
"LT021",2020-04-01,"deaths",0
"LT021",2020-04-02,"deaths",0
"LT021",2020-04-03,"deaths",0
"LT021",2020-04-04,"deaths",0
"LT021",2020-04-05,"deaths",0
"LT021",2020-04-06,"deaths",0
"LT021",2020-04-07,"deaths",0
"LT021",2020-04-08,"deaths",0
"LT021",2020-04-09,"deaths",0
"LT021",2020-04-10,"deaths",0
"LT021",2020-04-11,"deaths",0
"LT022",2020-02-24,"deaths",0
"LT022",2020-02-25,"deaths",0
"LT022",2020-02-26,"deaths",0
"LT022",2020-02-27,"deaths",0
"LT022",2020-02-28,"deaths",0
"LT022",2020-02-29,"deaths",0
"LT022",2020-03-01,"deaths",0
"LT022",2020-03-02,"deaths",0
"LT022",2020-03-03,"deaths",0
"LT022",2020-03-04,"deaths",0
"LT022",2020-03-05,"deaths",0
"LT022",2020-03-06,"deaths",0
"LT022",2020-03-07,"deaths",0
"LT022",2020-03-08,"deaths",0
"LT022",2020-03-09,"deaths",0
"LT022",2020-03-10,"deaths",0
"LT022",2020-03-11,"deaths",0
"LT022",2020-03-12,"deaths",0
"LT022",2020-03-13,"deaths",0
"LT022",2020-03-14,"deaths",0
"LT022",2020-03-15,"deaths",0
"LT022",2020-03-16,"deaths",0
"LT022",2020-03-17,"deaths",0
"LT022",2020-03-18,"deaths",0
"LT022",2020-03-19,"deaths",0
"LT022",2020-03-20,"deaths",0
"LT022",2020-03-21,"deaths",0
"LT022",2020-03-22,"deaths",0
"LT022",2020-03-23,"deaths",0
"LT022",2020-03-24,"deaths",0
"LT022",2020-03-25,"deaths",0
"LT022",2020-03-26,"deaths",0
"LT022",2020-03-27,"deaths",0
"LT022",2020-03-28,"deaths",0
"LT022",2020-03-29,"deaths",0
"LT022",2020-03-30,"deaths",0
"LT022",2020-03-31,"deaths",0
"LT022",2020-04-01,"deaths",0
"LT022",2020-04-02,"deaths",0
"LT022",2020-04-03,"deaths",0
"LT022",2020-04-04,"deaths",0
"LT022",2020-04-05,"deaths",0
"LT022",2020-04-06,"deaths",0
"LT022",2020-04-07,"deaths",0
"LT022",2020-04-08,"deaths",0
